obscd_wl,korObs_wl,region_wl,lat_wl,lon_wl,rank,stn_id_aws,stn_ko_aws,lat_aws,lon_aws,addr_aws,distance_km,weight_exp,reliability
1007650,여주시(흥천대교),한강,37.333056,127.535278,2,533,백사,37.32777,127.48073,경기도 이천시 백사면 조읍리,4.86,0.6151,A_매우신뢰
1007650,여주시(흥천대교),한강,37.333056,127.535278,3,574,대신,37.3694,127.58711,경기도 여주시 대신면 초현리,6.11,0.5428,B_신뢰
1007653,대평,한강,37.4225,127.629722,1,574,대신,37.3694,127.58711,경기도 여주시 대신면 초현리,7.0,0.4966,B_신뢰
1007653,대평,한강,37.4225,127.629722,2,466,금사,37.39255,127.53332,141 경기도 여주시 금사면 이포리,9.14,0.4009,B_신뢰
1007653,대평,한강,37.4225,127.629722,3,547,양동,37.41593,127.75488,경기도 양평군 양동면 쌍학리,11.08,0.3302,C_보통
1007655,여주시(양촌교),한강,37.3825,127.562778,1,574,대신,37.3694,127.58711,경기도 여주시 대신면 초현리,2.6,0.7711,A_매우신뢰
1007655,여주시(양촌교),한강,37.3825,127.562778,2,466,금사,37.39255,127.53332,141 경기도 여주시 금사면 이포리,2.83,0.7535,A_매우신뢰
1007655,여주시(양촌교),한강,37.3825,127.562778,3,463,흥천,37.33268,127.54146,141 경기도 여주시 흥천면,5.85,0.5571,B_신뢰
1007656,여주저류지,한강,37.381111,127.549722,1,466,금사,37.39255,127.53332,141 경기도 여주시 금사면 이포리,1.93,0.8245,A_매우신뢰
1007656,여주저류지,한강,37.381111,127.549722,2,574,대신,37.3694,127.58711,경기도 여주시 대신면 초현리,3.55,0.7012,A_매우신뢰
1007656,여주저류지,한강,37.381111,127.549722,3,463,흥천,37.33268,127.54146,141 경기도 여주시 흥천면,5.43,0.581,B_신뢰
1007660,여주시(이포대교),한강,37.401111,127.5375,1,466,금사,37.39255,127.53332,141 경기도 여주시 금사면 이포리,1.02,0.903,A_매우신뢰
1007660,여주시(이포대교),한강,37.401111,127.5375,2,574,대신,37.3694,127.58711,경기도 여주시 대신면 초현리,5.63,0.5695,B_신뢰
1007660,여주시(이포대교),한강,37.401111,127.5375,3,463,흥천,37.33268,127.54146,141 경기도 여주시 흥천면,7.62,0.4667,B_신뢰
1007662,이포보(상류),한강,37.401111,127.537778,1,466,금사,37.39255,127.53332,141 경기도 여주시 금사면 이포리,1.03,0.9021,A_매우신뢰
1007662,이포보(상류),한강,37.401111,127.537778,2,574,대신,37.3694,127.58711,경기도 여주시 대신면 초현리,5.61,0.5706,B_신뢰
1007662,이포보(상류),한강,37.401111,127.537778,3,463,흥천,37.33268,127.54146,141 경기도 여주시 흥천면,7.62,0.4667,B_신뢰
1007664,이포보(하류),한강,37.408333,127.541389,1,466,금사,37.39255,127.53332,141 경기도 여주시 금사면 이포리,1.89,0.8278,A_매우신뢰
1007664,이포보(하류),한강,37.408333,127.541389,2,574,대신,37.3694,127.58711,경기도 여주시 대신면 초현리,5.92,0.5532,B_신뢰
1007664,이포보(하류),한강,37.408333,127.541389,3,463,흥천,37.33268,127.54146,141 경기도 여주시 흥천면,8.41,0.4313,B_신뢰
1007672,금사,한강,37.388611,127.488889,1,466,금사,37.39255,127.53332,141 경기도 여주시 금사면 이포리,3.95,0.6737,A_매우신뢰
1007672,금사,한강,37.388611,127.488889,2,448,산북,37.40188,127.44299,경기도 여주시 산북면 상품리,4.31,0.6499,A_매우신뢰
1007672,금사,한강,37.388611,127.488889,3,533,백사,37.32777,127.48073,경기도 이천시 백사면 조읍리,6.8,0.5066,B_신뢰
1007680,양평군(흑천교),한강,37.466111,127.5275,1,202,양평,37.48863,127.49446,경기도 양평군 양평읍 양근리,3.84,0.6811,A_매우신뢰
1007680,양평군(흑천교),한강,37.466111,127.5275,2,466,금사,37.39255,127.53332,141 경기도 여주시 금사면 이포리,8.2,0.4404,B_신뢰
1007680,양평군(흑천교),한강,37.466111,127.5275,3,449,옥천,37.51002,127.44809,경기도 양평군 옥천면 옥천리,8.54,0.4257,B_신뢰
1007685,양평군(양평교),한강,37.486389,127.49,1,202,양평,37.48863,127.49446,경기도 양평군 양평읍 양근리,0.47,0.9541,A_매우신뢰
1007685,양평군(양평교),한강,37.486389,127.49,2,449,옥천,37.51002,127.44809,경기도 양평군 옥천면 옥천리,4.54,0.6351,A_매우신뢰
1007685,양평군(양평교),한강,37.486389,127.49,3,448,산북,37.40188,127.44299,경기도 여주시 산북면 상품리,10.27,0.3581,C_보통
1007687,양평군(여물교),한강,37.555,127.708056,1,573,청운,37.55821,127.71352,경기도 양평군 청운면 용두리,0.6,0.9418,A_매우신뢰
1007687,양평군(여물교),한강,37.555,127.708056,2,326,용문산,37.54553,127.61126,경기도 양평군 용문면 중원리,8.6,0.4232,B_신뢰
1007687,양평군(여물교),한강,37.555,127.708056,3,349,시동,37.59997,127.84308,강원특별자치도 홍천군 남면 시동리,12.91,0.275,C_보통
1007688,양평군(보룡교),한강,37.536667,127.675556,1,573,청운,37.55821,127.71352,경기도 양평군 청운면 용두리,4.12,0.6623,A_매우신뢰
1007688,양평군(보룡교),한강,37.536667,127.675556,2,326,용문산,37.54553,127.61126,경기도 양평군 용문면 중원리,5.75,0.5627,B_신뢰
1007688,양평군(보룡교),한강,37.536667,127.675556,3,547,양동,37.41593,127.75488,경기도 양평군 양동면 쌍학리,15.14,0.22,D_주의
1007690,양평군(봉상교),한강,37.511667,127.651389,1,326,용문산,37.54553,127.61126,경기도 양평군 용문면 중원리,5.17,0.5963,B_신뢰
1007690,양평군(봉상교),한강,37.511667,127.651389,2,573,청운,37.55821,127.71352,경기도 양평군 청운면 용두리,7.54,0.4705,B_신뢰
1007690,양평군(봉상교),한강,37.511667,127.651389,3,547,양동,37.41593,127.75488,경기도 양평군 양동면 쌍학리,14.03,0.2459,C_보통
1007695,양평군(다문교),한강,37.480278,127.588333,1,326,용문산,37.54553,127.61126,경기도 양평군 용문면 중원리,7.53,0.471,B_신뢰
1007695,양평군(다문교),한강,37.480278,127.588333,2,202,양평,37.48863,127.49446,경기도 양평군 양평읍 양근리,8.33,0.4347,B_신뢰
1007695,양평군(다문교),한강,37.480278,127.588333,3,466,금사,37.39255,127.53332,141 경기도 여주시 금사면 이포리,10.9,0.3362,C_보통
1007697,양평군(신원리),한강,37.525,127.371389,1,449,옥천,37.51002,127.44809,경기도 양평군 옥천면 옥천리,6.97,0.4981,B_신뢰
1007697,양평군(신원리),한강,37.525,127.371389,2,458,퇴촌,37.4747,127.30579,141 경기도 광주시 퇴촌면 오리,8.05,0.4471,B_신뢰
1007697,양평군(신원리),한강,37.525,127.371389,3,202,양평,37.48863,127.49446,경기도 양평군 양평읍 양근리,11.58,0.3141,C_보통
1009650,화천군(평화의댐),한강,38.210278,127.844444,1,680,평화,38.21277,127.84468,강원특별자치도 화천군 화천읍 동촌리,0.28,0.9724,A_매우신뢰
1009650,화천군(평화의댐),한강,38.210278,127.844444,2,682,임남,38.2806,127.8647,강원특별자치도 철원군 임남면,8.02,0.4484,B_신뢰
1009650,화천군(평화의댐),한강,38.210278,127.844444,3,587,방산,38.22642,127.95329,강원특별자치도 양구군 방산면 송현리,9.68,0.3798,B_신뢰
1009652,화천군(평화나래교),한강,38.208056,127.849444,1,680,평화,38.21277,127.84468,강원특별자치도 화천군 화천읍 동촌리,0.67,0.9352,A_매우신뢰
1009652,화천군(평화나래교),한강,38.208056,127.849444,2,682,임남,38.2806,127.8647,강원특별자치도 철원군 임남면,8.18,0.4413,B_신뢰
1009652,화천군(평화나래교),한강,38.208056,127.849444,3,587,방산,38.22642,127.95329,강원특별자치도 양구군 방산면 송현리,9.3,0.3946,B_신뢰
1010630,약수교,한강,38.1675,128.043056,1,556,양구,38.09799,127.98527,강원특별자치도 양구군 양구읍 정림리,9.23,0.3973,B_신뢰
1010630,약수교,한강,38.1675,128.043056,2,587,방산,38.22642,127.95329,강원특별자치도 양구군 방산면 송현리,10.22,0.3599,C_보통
1010630,약수교,한강,38.1675,128.043056,3,518,해안,38.26958,128.1211,(산지)강원특별자치도 양구군 해안면 오유리,13.24,0.2661,C_보통
1010631,양구군(양지교),한강,38.135,128.045278,1,556,양구,38.09799,127.98527,강원특별자치도 양구군 양구읍 정림리,6.67,0.5132,B_신뢰
1010631,양구군(양지교),한강,38.135,128.045278,2,587,방산,38.22642,127.95329,강원특별자치도 양구군 방산면 송현리,12.96,0.2736,C_보통
1010631,양구군(양지교),한강,38.135,128.045278,3,321,원통,38.1147,128.1963,(산지)강원특별자치도 인제군 북면 원통리,13.4,0.2618,C_보통
1010633,양구군(송청제2교),한강,38.088611,127.996944,1,556,양구,38.09799,127.98527,강원특별자치도 양구군 양구읍 정림리,1.46,0.8642,A_매우신뢰
1010633,양구군(송청제2교),한강,38.088611,127.996944,2,586,북산,38.03209,127.87694,강원특별자치도 춘천시 북산면 추곡리,12.24,0.2941,C_보통
1010633,양구군(송청제2교),한강,38.088611,127.996944,3,211,인제,38.05986,128.16714,강원특별자치도 인제군 인제읍 남북리,15.24,0.2178,D_주의
1010635,하리교,한강,38.107778,127.984167,1,556,양구,38.09799,127.98527,강원특별자치도 양구군 양구읍 정림리,1.09,0.8967,A_매우신뢰
1010635,하리교,한강,38.107778,127.984167,2,586,북산,38.03209,127.87694,강원특별자치도 춘천시 북산면 추곡리,12.61,0.2834,C_보통
1010635,하리교,한강,38.107778,127.984167,3,587,방산,38.22642,127.95329,강원특별자치도 양구군 방산면 송현리,13.47,0.26,C_보통
1010640,양구군(각시교),한강,38.190278,127.925556,1,587,방산,38.22642,127.95329,강원특별자치도 양구군 방산면 송현리,4.69,0.6256,A_매우신뢰
1010640,양구군(각시교),한강,38.190278,127.925556,2,680,평화,38.21277,127.84468,강원특별자치도 화천군 화천읍 동촌리,7.5,0.4724,B_신뢰
1010640,양구군(각시교),한강,38.190278,127.925556,3,682,임남,38.2806,127.8647,강원특별자치도 철원군 임남면,11.36,0.3211,C_보통
1010642,남전교,한강,38.183056,127.901389,1,680,평화,38.21277,127.84468,강원특별자치도 화천군 화천읍 동촌리,5.96,0.551,B_신뢰
1010642,남전교,한강,38.183056,127.901389,2,587,방산,38.22642,127.95329,강원특별자치도 양구군 방산면 송현리,6.62,0.5158,B_신뢰
1010642,남전교,한강,38.183056,127.901389,3,682,임남,38.2806,127.8647,강원특별자치도 철원군 임남면,11.31,0.3227,C_보통
1010660,화천군(화천댐),한강,38.1175,127.777222,1,681,간동,38.0512,127.79064,강원특별자치도 화천군 간동면 유촌리,7.47,0.4738,B_신뢰
1010660,화천군(화천댐),한강,38.1175,127.777222,2,555,화천,38.08371,127.69062,강원특별자치도 화천군 하남면 거례리,8.46,0.4291,B_신뢰
1010660,화천군(화천댐),한강,38.1175,127.777222,3,680,평화,38.21277,127.84468,강원특별자치도 화천군 화천읍 동촌리,12.12,0.2976,C_보통
1010661,화천댐,한강,38.116667,127.783333,1,681,간동,38.0512,127.79064,강원특별자치도 화천군 간동면 유촌리,7.31,0.4814,B_신뢰
1010661,화천댐,한강,38.116667,127.783333,2,555,화천,38.08371,127.69062,강원특별자치도 화천군 하남면 거례리,8.9,0.4107,B_신뢰
1010661,화천댐,한강,38.116667,127.783333,3,680,평화,38.21277,127.84468,강원특별자치도 화천군 화천읍 동촌리,11.96,0.3024,C_보통
1010670,화천군(오작교),한강,38.285,127.811944,1,682,임남,38.2806,127.8647,강원특별자치도 철원군 임남면,4.63,0.6294,A_매우신뢰
1010670,화천군(오작교),한강,38.285,127.811944,2,680,평화,38.21277,127.84468,강원특별자치도 화천군 화천읍 동촌리,8.53,0.4261,B_신뢰
1010670,화천군(오작교),한강,38.285,127.811944,3,322,상서,38.23158,127.68573,강원특별자치도 화천군 상서면 산양리,12.52,0.2859,C_보통
1010673,화천군(신대교),한강,38.133611,127.676389,1,555,화천,38.08371,127.69062,강원특별자치도 화천군 하남면 거례리,5.69,0.5661,B_신뢰
1010673,화천군(신대교),한강,38.133611,127.676389,2,322,상서,38.23158,127.68573,강원특별자치도 화천군 상서면 산양리,10.92,0.3355,C_보통
1010673,화천군(신대교),한강,38.133611,127.676389,3,681,간동,38.0512,127.79064,강원특별자치도 화천군 간동면 유촌리,13.56,0.2577,C_보통
1010674,화천군(신읍교),한강,38.119444,127.697222,1,555,화천,38.08371,127.69062,강원특별자치도 화천군 하남면 거례리,4.02,0.669,A_매우신뢰
1010674,화천군(신읍교),한강,38.119444,127.697222,2,681,간동,38.0512,127.79064,강원특별자치도 화천군 간동면 유촌리,11.15,0.3279,C_보통
1010674,화천군(신읍교),한강,38.119444,127.697222,3,322,상서,38.23158,127.68573,강원특별자치도 화천군 상서면 산양리,12.51,0.2862,C_보통
1010675,화천,한강,38.1,127.716667,1,555,화천,38.08371,127.69062,강원특별자치도 화천군 하남면 거례리,2.91,0.7475,A_매우신뢰
1010675,화천,한강,38.1,127.716667,2,681,간동,38.0512,127.79064,강원특별자치도 화천군 간동면 유촌리,8.45,0.4296,B_신뢰
1010675,화천,한강,38.1,127.716667,3,322,상서,38.23158,127.68573,강원특별자치도 화천군 상서면 산양리,14.88,0.2258,C_보통
1010677,용신교,한강,38.108889,127.704444,1,555,화천,38.08371,127.69062,강원특별자치도 화천군 하남면 거례리,3.05,0.7371,A_매우신뢰
1010677,용신교,한강,38.108889,127.704444,2,681,간동,38.0512,127.79064,강원특별자치도 화천군 간동면 유촌리,9.9,0.3716,B_신뢰
1010677,용신교,한강,38.108889,127.704444,3,322,상서,38.23158,127.68573,강원특별자치도 화천군 상서면 산양리,13.74,0.2531,C_보통
1010680,화천군(화천대교),한강,38.098333,127.708056,1,555,화천,38.08371,127.69062,강원특별자치도 화천군 하남면 거례리,2.23,0.8001,A_매우신뢰
1010680,화천군(화천대교),한강,38.098333,127.708056,2,681,간동,38.0512,127.79064,강원특별자치도 화천군 간동면 유촌리,8.93,0.4094,B_신뢰
1010680,화천군(화천대교),한강,38.098333,127.708056,3,322,상서,38.23158,127.68573,강원특별자치도 화천군 상서면 산양리,14.94,0.2245,C_보통
1010684,오탄교,한강,38.108889,127.636944,1,555,화천,38.08371,127.69062,강원특별자치도 화천군 하남면 거례리,5.47,0.5787,B_신뢰
1010684,오탄교,한강,38.108889,127.636944,2,519,사내,38.07545,127.51941,강원특별자치도 화천군 사내면 사창리,10.94,0.3349,C_보통
1010684,오탄교,한강,38.108889,127.636944,3,322,상서,38.23158,127.68573,강원특별자치도 화천군 상서면 산양리,14.29,0.2395,C_보통
1010686,화천군(일광교),한강,38.060833,127.526389,1,519,사내,38.07545,127.51941,강원특별자치도 화천군 사내면 사창리,1.74,0.8403,A_매우신뢰
1010686,화천군(일광교),한강,38.060833,127.526389,2,695,광덕산,38.11619,127.43197,강원특별자치도 화천군 사내면 광덕리,10.3,0.357,C_보통
1010686,화천군(일광교),한강,38.060833,127.526389,3,555,화천,38.08371,127.69062,강원특별자치도 화천군 하남면 거례리,14.6,0.2322,C_보통
1010688,춘천댐,한강,37.966667,127.670833,1,93,북춘천,37.94738,127.75443,강원특별자치도 춘천시 신북읍 산천리,7.64,0.4658,B_신뢰
1010688,춘천댐,한강,37.966667,127.670833,2,101,춘천,37.90262,127.7357,강원특별자치도 춘천시 우두동,9.11,0.4021,B_신뢰
1010688,춘천댐,한강,37.966667,127.670833,3,978,춘천신북,37.95461,127.77626,강원특별자치도 춘천시 신북읍 유포리,9.34,0.393,B_신뢰
1010690,춘천시(춘천댐),한강,37.968611,127.668333,1,93,북춘천,37.94738,127.75443,강원특별자치도 춘천시 신북읍 산천리,7.91,0.4534,B_신뢰
1010690,춘천시(춘천댐),한강,37.968611,127.668333,2,101,춘천,37.90262,127.7357,강원특별자치도 춘천시 우두동,9.42,0.3898,B_신뢰
1010690,춘천시(춘천댐),한강,37.968611,127.668333,3,978,춘천신북,37.95461,127.77626,강원특별자치도 춘천시 신북읍 유포리,9.59,0.3833,B_신뢰
1010695,춘천시(춘천댐하류),한강,37.959444,127.675833,1,93,북춘천,37.94738,127.75443,강원특별자치도 춘천시 신북읍 산천리,7.02,0.4956,B_신뢰
1010695,춘천시(춘천댐하류),한강,37.959444,127.675833,2,101,춘천,37.90262,127.7357,강원특별자치도 춘천시 우두동,8.22,0.4396,B_신뢰
1010695,춘천시(춘천댐하류),한강,37.959444,127.675833,3,978,춘천신북,37.95461,127.77626,강원특별자치도 춘천시 신북읍 유포리,8.82,0.414,B_신뢰
1011620,인제군(반월촌교),한강,38.264444,128.203611,1,594,서화,38.2533,128.21,(산지)강원특별자치도 인제군 서화면 서화리,1.36,0.8728,A_매우신뢰
1011620,인제군(반월촌교),한강,38.264444,128.203611,2,518,해안,38.26958,128.1211,(산지)강원특별자치도 양구군 해안면 오유리,7.23,0.4853,B_신뢰
1011620,인제군(반월촌교),한강,38.264444,128.203611,3,320,향로봉,38.33104,128.31375,(산지)강원특별자치도 고성군 수동면 상원리,12.13,0.2973,C_보통
